Nombre provincia,Nombre municipio,Nombre completo,Nombre,Número,Dirección,Enlace
CADIZ,GASTOR (EL),OLVERA,OLVERA,,"Avda. Manuel de Falla, 12",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/olvera/registro-de-la-propiedad-de-olvera
CADIZ,GRAZALEMA,UBRIQUE,UBRIQUE,,"Avenida de los Callejones, 36",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/ubrique/registro-de-la-propiedad-de-ubrique
CADIZ,JEREZ DE LA FRONTERA,JEREZ DE LA FRONTERA 1,JEREZ DE LA FRONTERA,1,"Santa María, 5 - 7 , 1ª planta",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/jerez-de-la-frontera/registro-de-la-propiedad-de-jerez-de-la-frontera-n-01
CADIZ,JEREZ DE LA FRONTERA,JEREZ DE LA FRONTERA 1,JEREZ DE LA FRONTERA,1,"Santa María, 5 - 7 , 1ª planta",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/jerez-de-la-frontera/registro-de-la-propiedad-de-jerez-de-la-frontera-n-01
CADIZ,JEREZ DE LA FRONTERA,JEREZ DE LA FRONTERA 2,JEREZ DE LA FRONTERA,2,"Santa María, 9 - 2º",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/jerez-de-la-frontera/registro-de-la-propiedad-de-jerez-de-la-frontera-n-02
CADIZ,JEREZ DE LA FRONTERA,JEREZ DE LA FRONTERA 2,JEREZ DE LA FRONTERA,2,"Santa María, 9 - 2º",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/jerez-de-la-frontera/registro-de-la-propiedad-de-jerez-de-la-frontera-n-02
CADIZ,JEREZ DE LA FRONTERA,JEREZ DE LA FRONTERA 2,JEREZ DE LA FRONTERA,2,"Santa María, 9 - 2º",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/jerez-de-la-frontera/registro-de-la-propiedad-de-jerez-de-la-frontera-n-02
CADIZ,JEREZ DE LA FRONTERA,JEREZ DE LA FRONTERA 3,JEREZ DE LA FRONTERA,3,"Santa María, 5 y 7 - 3ª planta",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/jerez-de-la-frontera/registro-de-la-propiedad-de-jerez-de-la-frontera-n-03
CADIZ,JEREZ DE LA FRONTERA,JEREZ DE LA FRONTERA 3,JEREZ DE LA FRONTERA,3,"Santa María, 5 y 7 - 3ª planta",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/jerez-de-la-frontera/registro-de-la-propiedad-de-jerez-de-la-frontera-n-03
CADIZ,JIMENA DE LA FRONTERA,SAN ROQUE,SAN ROQUE,,"Velázquez, Edif. Alameda - portal 1 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/san-roque/registro-de-la-propiedad-de-san-roque
CADIZ,LINEA DE LA CONCEPCION (LA),LA LINEA DE LA CONCEPCION,LA LINEA DE LA CONCEPCION,,"C/ San Cayetano, 8",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/linea-de-la-concepcion-la/registro-de-la-propiedad-de-linea-de-la-concepcion-la
CADIZ,MEDINA-SIDONIA,MEDINA - SIDONIA,MEDINA - SIDONIA,,"Extremadura, 7 - local 9",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/medina-sidonia/registro-de-la-propiedad-de-medina-sidonia
CADIZ,OLVERA,OLVERA,OLVERA,,"Avda. Manuel de Falla, 12",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/olvera/registro-de-la-propiedad-de-olvera
CADIZ,PATERNA DE RIVERA,MEDINA - SIDONIA,MEDINA - SIDONIA,,"Extremadura, 7 - local 9",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/medina-sidonia/registro-de-la-propiedad-de-medina-sidonia
CADIZ,PRADO DEL REY,ARCOS DE LA FRONTERA,ARCOS DE LA FRONTERA,,"Pedro Almodóvar, 4",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/arcos-de-la-frontera/registro-de-la-propiedad-de-arcos-de-la-frontera
CADIZ,PUERTO DE SANTA MARIA (EL),EL PUERTO DE SANTA MARIA 1,EL PUERTO DE SANTA MARIA,1,"Octavio Paz, 1",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/puerto-de-santa-maria-el/registro-de-la-propiedad-de-puerto-de-santa-maria-el-n-01
CADIZ,PUERTO DE SANTA MARIA (EL),EL PUERTO DE SANTA MARIA 4,EL PUERTO DE SANTA MARIA,4,"Octavio Paz, 3",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/puerto-de-santa-maria-el/registro-de-la-propiedad-de-puerto-de-santa-maria-el-n-04
CADIZ,PUERTO DE SANTA MARIA (EL),EL PUERTO DE SANTA MARIA 4,EL PUERTO DE SANTA MARIA,4,"Octavio Paz, 3",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/puerto-de-santa-maria-el/registro-de-la-propiedad-de-puerto-de-santa-maria-el-n-04
CADIZ,PUERTO REAL,EL PUERTO DE SANTA MARIA 2,EL PUERTO DE SANTA MARIA,2,"San Bartolomé, 60",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/puerto-de-santa-maria-el/registro-de-la-propiedad-de-puerto-de-santa-maria-el-n-02
CADIZ,PUERTO SERRANO,OLVERA,OLVERA,,"Avda. Manuel de Falla, 12",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/olvera/registro-de-la-propiedad-de-olvera
CADIZ,ROTA,ROTA,ROTA,,"Avda. Valdecarretas, 6",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/rota/registro-de-la-propiedad-de-rota-n-01
CADIZ,SAN FERNANDO,SAN FERNANDO 1,SAN FERNANDO,1,"General de la Herrán, 37 - planta baja",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/san-fernando/registro-de-la-propiedad-de-san-fernando-n-01
CADIZ,SAN FERNANDO,SAN FERNANDO 2,SAN FERNANDO,2,"C/ Isaac Peral, 32 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/san-fernando/registro-de-la-propiedad-de-san-fernando-n-02
CADIZ,SANLUCAR DE BARRAMEDA,SANLUCAR DE BARRAMEDA,SANLUCAR DE BARRAMEDA,,"Avda. de la Libertad, 16",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/sanlucar-de-barrameda/registro-de-la-propiedad-de-sanlucar-de-barrameda
CADIZ,SAN ROQUE,SAN ROQUE,SAN ROQUE,,"Velázquez, Edif. Alameda - portal 1 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/san-roque/registro-de-la-propiedad-de-san-roque
CADIZ,SETENIL DE LAS BODEGAS,OLVERA,OLVERA,,"Avda. Manuel de Falla, 12",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/olvera/registro-de-la-propiedad-de-olvera
CADIZ,TARIFA,ALGECIRAS 2,ALGECIRAS,2,"Plaza Ntra. Sra. de la Palma, 16 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/algeciras/registro-de-la-propiedad-de-algeciras-n-02
CADIZ,TORRE ALHAQUIME,OLVERA,OLVERA,,"Avda. Manuel de Falla, 12",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/olvera/registro-de-la-propiedad-de-olvera
CADIZ,TREBUJENA,SANLUCAR DE BARRAMEDA,SANLUCAR DE BARRAMEDA,,"Avda. de la Libertad, 16",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/sanlucar-de-barrameda/registro-de-la-propiedad-de-sanlucar-de-barrameda
CADIZ,UBRIQUE,UBRIQUE,UBRIQUE,,"Avenida de los Callejones, 36",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/ubrique/registro-de-la-propiedad-de-ubrique
CADIZ,VEJER DE LA FRONTERA,BARBATE,BARBATE,,"Avda. Juan Carlos I, 6",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/barbate/registro-de-la-propiedad-de-barbate
CADIZ,VILLALUENGA DEL ROSARIO,UBRIQUE,UBRIQUE,,"Avenida de los Callejones, 36",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/ubrique/registro-de-la-propiedad-de-ubrique
CADIZ,VILLAMARTIN,ARCOS DE LA FRONTERA,ARCOS DE LA FRONTERA,,"Pedro Almodóvar, 4",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/arcos-de-la-frontera/registro-de-la-propiedad-de-arcos-de-la-frontera
CADIZ,ZAHARA,OLVERA,OLVERA,,"Avda. Manuel de Falla, 12",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/olvera/registro-de-la-propiedad-de-olvera
CADIZ,BENALUP-CASAS VIEJAS,MEDINA - SIDONIA,MEDINA - SIDONIA,,"Extremadura, 7 - local 9",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/medina-sidonia/registro-de-la-propiedad-de-medina-sidonia
CADIZ,SAN JOSE DEL VALLE,JEREZ DE LA FRONTERA 2,JEREZ DE LA FRONTERA,2,"Santa María, 9 - 2º",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/jerez-de-la-frontera/registro-de-la-propiedad-de-jerez-de-la-frontera-n-02
CADIZ,SAN MARTIN DEL TESORILLO,SAN ROQUE,SAN ROQUE,,"Velázquez, Edif. Alameda - portal 1 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/cadiz/san-roque/registro-de-la-propiedad-de-san-roque
CASTELLON,ATZENETA DEL MAESTRAT,LUCENA DEL CID,LUCENA DEL CID,,"Avda. Fernando León, 28 B",https://www.registradores.org/directorio/-/registros/propiedad/castellon/lucena-del-cid/registro-de-la-propiedad-de-lucena-del-cid
CASTELLON,AIN,SEGORBE,SEGORBE,,"Obispo Canubio, 21-23-bajo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/segorbe/registro-de-la-propiedad-de-segorbe
CASTELLON,ALBOCASSER,ALBOCASSER - MORELLA,ALBOCASSER - MORELLA,,"(Albocàsser) C/ La Font, 1 y 3",https://www.registradores.org/directorio/-/registros/propiedad/castellon/albocasser/registro-de-la-propiedad-de-albocasser-morella
CASTELLON,ALCALA DE XIVERT,SANT MATEU,SANT MATEU,,"Libertad, 2",https://www.registradores.org/directorio/-/registros/propiedad/castellon/sant-mateu/registro-de-la-propiedad-de-sant-mateu
CASTELLON,ALCORA (L'),LUCENA DEL CID,LUCENA DEL CID,,"Avda. Fernando León, 28 B",https://www.registradores.org/directorio/-/registros/propiedad/castellon/lucena-del-cid/registro-de-la-propiedad-de-lucena-del-cid
CASTELLON,ALCUDIA DE VEO,SEGORBE,SEGORBE,,"Obispo Canubio, 21-23-bajo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/segorbe/registro-de-la-propiedad-de-segorbe
CASTELLON,ALFONDEGUILLA,NULES 2,NULES,2,"Chilches, 11 - bajos",https://www.registradores.org/directorio/-/registros/propiedad/castellon/nules/registro-de-la-propiedad-de-nules-n-02
CASTELLON,ALGIMIA DE ALMONACID,SEGORBE,SEGORBE,,"Obispo Canubio, 21-23-bajo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/segorbe/registro-de-la-propiedad-de-segorbe
CASTELLON,ALMAZORA/ALMASSORA,VILLARREAL ( VILA - REAL ) 3,VILLARREAL ( VILA - REAL ),3,"Avda. Francisco Tárrega, 80 - entresuelo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/villarrealvila-real/registro-de-la-propiedad-de-vila-real-n-03
CASTELLON,ALMEDIJAR,SEGORBE,SEGORBE,,"Obispo Canubio, 21-23-bajo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/segorbe/registro-de-la-propiedad-de-segorbe
CASTELLON,ALMENARA,NULES 2,NULES,2,"Chilches, 11 - bajos",https://www.registradores.org/directorio/-/registros/propiedad/castellon/nules/registro-de-la-propiedad-de-nules-n-02
CASTELLON,ALTURA,SEGORBE,SEGORBE,,"Obispo Canubio, 21-23-bajo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/segorbe/registro-de-la-propiedad-de-segorbe
CASTELLON,ARAÑUEL,VIVER,VIVER,,"Plaza Mayor, 7 y 9",https://www.registradores.org/directorio/-/registros/propiedad/castellon/viver/registro-de-la-propiedad-de-viver
CASTELLON,ARES DEL MAESTRE,ALBOCASSER - MORELLA,ALBOCASSER - MORELLA,,"(Albocàsser) C/ La Font, 1 y 3",https://www.registradores.org/directorio/-/registros/propiedad/castellon/albocasser/registro-de-la-propiedad-de-albocasser-morella
CASTELLON,ARGELITA,LUCENA DEL CID,LUCENA DEL CID,,"Avda. Fernando León, 28 B",https://www.registradores.org/directorio/-/registros/propiedad/castellon/lucena-del-cid/registro-de-la-propiedad-de-lucena-del-cid
CASTELLON,ARTANA,NULES 2,NULES,2,"Chilches, 11 - bajos",https://www.registradores.org/directorio/-/registros/propiedad/castellon/nules/registro-de-la-propiedad-de-nules-n-02
CASTELLON,AYODAR,LUCENA DEL CID,LUCENA DEL CID,,"Avda. Fernando León, 28 B",https://www.registradores.org/directorio/-/registros/propiedad/castellon/lucena-del-cid/registro-de-la-propiedad-de-lucena-del-cid
CASTELLON,AZUEBAR,SEGORBE,SEGORBE,,"Obispo Canubio, 21-23-bajo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/segorbe/registro-de-la-propiedad-de-segorbe
CASTELLON,BARRACAS,VIVER,VIVER,,"Plaza Mayor, 7 y 9",https://www.registradores.org/directorio/-/registros/propiedad/castellon/viver/registro-de-la-propiedad-de-viver
CASTELLON,BETXI,VILLARREAL ( VILA - REAL ) 2,VILLARREAL ( VILA - REAL ),2,"C/ Pablo de Santo Leocadio, 7 - entresuelos 38 y 39",https://www.registradores.org/directorio/-/registros/propiedad/castellon/villarrealvila-real/registro-de-la-propiedad-de-vila-real-n-02
CASTELLON,BEJIS,VIVER,VIVER,,"Plaza Mayor, 7 y 9",https://www.registradores.org/directorio/-/registros/propiedad/castellon/viver/registro-de-la-propiedad-de-viver
CASTELLON,BENAFER,VIVER,VIVER,,"Plaza Mayor, 7 y 9",https://www.registradores.org/directorio/-/registros/propiedad/castellon/viver/registro-de-la-propiedad-de-viver
CASTELLON,BENAFIGOS,ALBOCASSER - MORELLA,ALBOCASSER - MORELLA,,"(Albocàsser) C/ La Font, 1 y 3",https://www.registradores.org/directorio/-/registros/propiedad/castellon/albocasser/registro-de-la-propiedad-de-albocasser-morella
CASTELLON,BENASAL,ALBOCASSER - MORELLA,ALBOCASSER - MORELLA,,"(Albocàsser) C/ La Font, 1 y 3",https://www.registradores.org/directorio/-/registros/propiedad/castellon/albocasser/registro-de-la-propiedad-de-albocasser-morella
CASTELLON,BENICARLO,BENICARLO,BENICARLO,,"C/ Jacinto Benavente, 29 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/benicarlo/registro-de-la-propiedad-de-benicarlo
CASTELLON,BENICASIM/BENICASSIM,CASTELLO DE LA PLANA 3,CASTELLO DE LA PLANA,3,"Avenida del Mar, 10",https://www.registradores.org/directorio/-/registros/propiedad/castellon/castellon-de-la-planacastello-de-la-pla/registro-de-la-propiedad-de-castellon-de-la-planacastello-de-la-plana-n-03
CASTELLON,BENLLOCH,ALBOCASSER - MORELLA,ALBOCASSER - MORELLA,,"(Albocàsser) C/ La Font, 1 y 3",https://www.registradores.org/directorio/-/registros/propiedad/castellon/albocasser/registro-de-la-propiedad-de-albocasser-morella
CASTELLON,BORRIOL,CASTELLO DE LA PLANA 3,CASTELLO DE LA PLANA,3,"Avenida del Mar, 10",https://www.registradores.org/directorio/-/registros/propiedad/castellon/castellon-de-la-planacastello-de-la-pla/registro-de-la-propiedad-de-castellon-de-la-planacastello-de-la-plana-n-03
CASTELLON,BURRIANA,NULES 1,NULES,1,"Ausias March, 6",https://www.registradores.org/directorio/-/registros/propiedad/castellon/nules/registro-de-la-propiedad-de-nules-n-01
CASTELLON,CABANES,OROPESA DEL MAR/ORPESA 1,OROPESA DEL MAR/ORPESA,1,"Castelló, 3 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/castellon/oropesa-del-marorpesa/registro-de-la-propiedad-de-oropesa-del-marorpesa-n-01
CASTELLON,CALIG,VINAROZ,VINAROZ,,"Ángel Giner Ribera, 1 - entresuelo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/vinaros/registro-de-la-propiedad-de-vinaros
CASTELLON,CANET LO ROIG,SANT MATEU,SANT MATEU,,"Libertad, 2",https://www.registradores.org/directorio/-/registros/propiedad/castellon/sant-mateu/registro-de-la-propiedad-de-sant-mateu
CASTELLON,CASTELL DE CABRES,ALBOCASSER - MORELLA,ALBOCASSER - MORELLA,,"(Albocàsser) C/ La Font, 1 y 3",https://www.registradores.org/directorio/-/registros/propiedad/castellon/albocasser/registro-de-la-propiedad-de-albocasser-morella
CASTELLON,CASTELLFORT,ALBOCASSER - MORELLA,ALBOCASSER - MORELLA,,"(Albocàsser) C/ La Font, 1 y 3",https://www.registradores.org/directorio/-/registros/propiedad/castellon/albocasser/registro-de-la-propiedad-de-albocasser-morella
CASTELLON,CASTELLNOVO,SEGORBE,SEGORBE,,"Obispo Canubio, 21-23-bajo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/segorbe/registro-de-la-propiedad-de-segorbe
CASTELLON,CASTELLON DE LA PLANA/CASTELLO DE LA PLANA,CASTELLO DE LA PLANA 1,CASTELLO DE LA PLANA,1,"Avenida del Mar, 10",https://www.registradores.org/directorio/-/registros/propiedad/castellon/castellon-de-la-planacastello-de-la-pla/registro-de-la-propiedad-de-castellon-de-la-planacastello-de-la-plana-n-01
CASTELLON,CASTELLON DE LA PLANA/CASTELLO DE LA PLANA,CASTELLO DE LA PLANA 1,CASTELLO DE LA PLANA,1,"Avenida del Mar, 10",https://www.registradores.org/directorio/-/registros/propiedad/castellon/castellon-de-la-planacastello-de-la-pla/registro-de-la-propiedad-de-castellon-de-la-planacastello-de-la-plana-n-01
CASTELLON,CASTELLON DE LA PLANA/CASTELLO DE LA PLANA,CASTELLO DE LA PLANA 1,CASTELLO DE LA PLANA,1,"Avenida del Mar, 10",https://www.registradores.org/directorio/-/registros/propiedad/castellon/castellon-de-la-planacastello-de-la-pla/registro-de-la-propiedad-de-castellon-de-la-planacastello-de-la-plana-n-01
CASTELLON,CASTELLON DE LA PLANA/CASTELLO DE LA PLANA,CASTELLO DE LA PLANA 4,CASTELLO DE LA PLANA,4,"Marqués de la Ensenada, 12 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/castellon-de-la-planacastello-de-la-pla/registro-de-la-propiedad-de-castellon-de-la-planacastello-de-la-plana-n-04
CASTELLON,CASTELLON DE LA PLANA/CASTELLO DE LA PLANA,CASTELLO DE LA PLANA 4,CASTELLO DE LA PLANA,4,"Marqués de la Ensenada, 12 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/castellon-de-la-planacastello-de-la-pla/registro-de-la-propiedad-de-castellon-de-la-planacastello-de-la-plana-n-04
CASTELLON,CASTELLON DE LA PLANA/CASTELLO DE LA PLANA,CASTELLO DE LA PLANA 2,CASTELLO DE LA PLANA,2,"Avenida del Mar, 10 bis - entresuelo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/castellon-de-la-planacastello-de-la-pla/registro-de-la-propiedad-de-castellon-de-la-planacastello-de-la-plana-n-02
CASTELLON,CASTELLON DE LA PLANA/CASTELLO DE LA PLANA,CASTELLO DE LA PLANA 2,CASTELLO DE LA PLANA,2,"Avenida del Mar, 10 bis - entresuelo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/castellon-de-la-planacastello-de-la-pla/registro-de-la-propiedad-de-castellon-de-la-planacastello-de-la-plana-n-02
CASTELLON,CASTELLON DE LA PLANA/CASTELLO DE LA PLANA,CASTELLO DE LA PLANA 2,CASTELLO DE LA PLANA,2,"Avenida del Mar, 10 bis - entresuelo",https://www.registradores.org/directorio/-/registros/propiedad/castellon/castellon-de-la-planacastello-de-la-pla/registro-de-la-propiedad-de-castellon-de-la-planacastello-de-la-plana-n-02
CASTELLON,CASTILLO DE VILLAMALEFA,LUCENA DEL CID,LUCENA DEL CID,,"Avda. Fernando León, 28 B",https://www.registradores.org/directorio/-/registros/propiedad/castellon/lucena-del-cid/registro-de-la-propiedad-de-lucena-del-cid
CASTELLON,CATI,ALBOCASSER - MORELLA,ALBOCASSER - MORELLA,,"(Albocàsser) C/ La Font, 1 y 3",https://www.registradores.org/directorio/-/registros/propiedad/castellon/albocasser/registro-de-la-propiedad-de-albocasser-morella
CASTELLON,CAUDIEL,VIVER,VIVER,,"Plaza Mayor, 7 y 9",https://www.registradores.org/directorio/-/registros/propiedad/castellon/viver/registro-de-la-propiedad-de-viver
CASTELLON,CERVERA DEL MAESTRE,SANT MATEU,SANT MATEU,,"Libertad, 2",https://www.registradores.org/directorio/-/registros/propiedad/castellon/sant-mateu/registro-de-la-propiedad-de-sant-mateu
CASTELLON,CINCTORRES,ALBOCASSER - MORELLA,ALBOCASSER - MORELLA,,"(Albocàsser) C/ La Font, 1 y 3",https://www.registradores.org/directorio/-/registros/propiedad/castellon/albocasser/registro-de-la-propiedad-de-albocasser-morella
CASTELLON,CIRAT,VIVER,VIVER,,"Plaza Mayor, 7 y 9",https://www.registradores.org/directorio/-/registros/propiedad/castellon/viver/registro-de-la-propiedad-de-viver
CASTELLON,CORTES DE ARENOSO,LUCENA DEL CID,LUCENA DEL CID,,"Avda. Fernando León, 28 B",https://www.registradores.org/directorio/-/registros/propiedad/castellon/lucena-del-cid/registro-de-la-propiedad-de-lucena-del-cid
CASTELLON,COSTUR,LUCENA DEL CID,LUCENA DEL CID,,"Avda. Fernando León, 28 B",https://www.registradores.org/directorio/-/registros/propiedad/castellon/lucena-del-cid/registro-de-la-propiedad-de-lucena-del-cid
CASTELLON,COVES DE VINROMA (LES),ALBOCASSER - MORELLA,ALBOCASSER - MORELLA,,"(Albocàsser) C/ La Font, 1 y 3",https://www.registradores.org/directorio/-/registros/propiedad/castellon/albocasser/registro-de-la-propiedad-de-albocasser-morella
CASTELLON,CULLA,ALBOCASSER - MORELLA,ALBOCASSER - MORELLA,,"(Albocàsser) C/ La Font, 1 y 3",https://www.registradores.org/directorio/-/registros/propiedad/castellon/albocasser/registro-de-la-propiedad-de-albocasser-morella
CASTELLON,CHERT/XERT,SANT MATEU,SANT MATEU,,"Libertad, 2",https://www.registradores.org/directorio/-/registros/propiedad/castellon/sant-mateu/registro-de-la-propiedad-de-sant-mateu
